dataset,path,emotion_name,emotion_code,smile_F0semitoneFrom27.5Hz_sma3nz_amean,smile_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,smile_F0semitoneFrom27.5Hz_sma3nz_percentile20.0,smile_F0semitoneFrom27.5Hz_sma3nz_percentile50.0,smile_F0semitoneFrom27.5Hz_sma3nz_percentile80.0,smile_F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,smile_F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,smile_F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,smile_loudness_sma3_amean,smile_loudness_sma3_stddevNorm,smile_loudness_sma3_percentile20.0,smile_loudness_sma3_percentile50.0,smile_loudness_sma3_percentile80.0,smile_loudness_sma3_pctlrange0-2,smile_loudness_sma3_meanRisingSlope,smile_loudness_sma3_stddevRisingSlope,smile_loudness_sma3_meanFallingSlope,smile_loudness_sma3_stddevFallingSlope,smile_spectralFlux_sma3_amean,smile_spectralFlux_sma3_stddevNorm,smile_mfcc1_sma3_amean,smile_mfcc1_sma3_stddevNorm,smile_mfcc2_sma3_amean,smile_mfcc2_sma3_stddevNorm,smile_mfcc3_sma3_amean,smile_mfcc3_sma3_stddevNorm,smile_mfcc4_sma3_amean,smile_mfcc4_sma3_stddevNorm,smile_jitterLocal_sma3nz_amean,smile_jitterLocal_sma3nz_stddevNorm,smile_shimmerLocaldB_sma3nz_amean,smile_shimmerLocaldB_sma3nz_stddevNorm,smile_HNRdBACF_sma3nz_amean,smile_HNRdBACF_sma3nz_stddevNorm,smile_logRelF0-H1-H2_sma3nz_amean,smile_logRelF0-H1-H2_sma3nz_stddevNorm,smile_logRelF0-H1-A3_sma3nz_amean,smile_logRelF0-H1-A3_sma3nz_stddevNorm,smile_F1frequency_sma3nz_amean,smile_F1frequency_sma3nz_stddevNorm,smile_F1bandwidth_sma3nz_amean,smile_F1bandwidth_sma3nz_stddevNorm,smile_F1amplitudeLogRelF0_sma3nz_amean,smile_F1amplitudeLogRelF0_sma3nz_stddevNorm,smile_F2frequency_sma3nz_amean,smile_F2frequency_sma3nz_stddevNorm,smile_F2bandwidth_sma3nz_amean,smile_F2bandwidth_sma3nz_stddevNorm,smile_F2amplitudeLogRelF0_sma3nz_amean,smile_F2amplitudeLogRelF0_sma3nz_stddevNorm,smile_F3frequency_sma3nz_amean,smile_F3frequency_sma3nz_stddevNorm,smile_F3bandwidth_sma3nz_amean,smile_F3bandwidth_sma3nz_stddevNorm,smile_F3amplitudeLogRelF0_sma3nz_amean,smile_F3amplitudeLogRelF0_sma3nz_stddevNorm,smile_alphaRatioV_sma3nz_amean,smile_alphaRatioV_sma3nz_stddevNorm,smile_hammarbergIndexV_sma3nz_amean,smile_hammarbergIndexV_sma3nz_stddevNorm,smile_slopeV0-500_sma3nz_amean,smile_slopeV0-500_sma3nz_stddevNorm,smile_slopeV500-1500_sma3nz_amean,smile_slopeV500-1500_sma3nz_stddevNorm,smile_spectralFluxV_sma3nz_amean,smile_spectralFluxV_sma3nz_stddevNorm,smile_mfcc1V_sma3nz_amean,smile_mfcc1V_sma3nz_stddevNorm,smile_mfcc2V_sma3nz_amean,smile_mfcc2V_sma3nz_stddevNorm,smile_mfcc3V_sma3nz_amean,smile_mfcc3V_sma3nz_stddevNorm,smile_mfcc4V_sma3nz_amean,smile_mfcc4V_sma3nz_stddevNorm,smile_alphaRatioUV_sma3nz_amean,smile_hammarbergIndexUV_sma3nz_amean,smile_slopeUV0-500_sma3nz_amean,smile_slopeUV500-1500_sma3nz_amean,smile_spectralFluxUV_sma3nz_amean,smile_loudnessPeaksPerSec,smile_VoicedSegmentsPerSec,smile_MeanVoicedSegmentLengthSec,smile_StddevVoicedSegmentLengthSec,smile_MeanUnvoicedSegmentLength,smile_StddevUnvoicedSegmentLength,smile_equivalentSoundLevel_dBp
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a04Lc.wav,boredom,9,23.811049,0.158730,20.987007,22.409798,24.924469,3.937462,9.846197,0.156660,28.324518,16.038832,0.840425,0.817905,0.250545,0.625362,1.381416,1.130871,9.355992,5.104941,15.643381,12.229261,0.399913,0.972496,25.958607,0.673472,6.069631,2.261648,13.924022,1.147122,-6.791835,-2.039834,0.018144,0.953566,1.224445,0.909850,4.735560,0.516327,-0.314653,-9.562265,25.505735,0.349635,511.243469,0.339936,1304.555786,0.135981,-84.320389,-1.036608,1506.075317,0.153674,993.622559,0.246387,-90.172630,-0.911596,2622.436523,0.097728,878.170532,0.350055,-96.075897,-0.802872,-14.536223,-0.536655,25.160038,0.367444,0.007319,3.177026,-0.019376,-0.696586,0.434103,0.708170,34.122566,0.348994,4.839916,3.057690,12.725660,1.307878,-8.004035,-1.955518,-8.930318,18.378651,-0.006538,-0.004364,0.373896,4.166667,4.812834,0.115556,0.053148,0.070000,0.021602,-18.310282
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a04Nc.wav,neutral,1,24.711016,0.134798,21.196892,25.006025,28.065136,6.868244,18.394691,9.582695,65.475060,51.169350,0.954082,0.792724,0.309707,0.721947,1.718119,1.408412,16.555279,10.730648,20.189070,14.130513,0.624403,1.058412,23.859550,0.780007,3.658451,3.917993,13.948530,1.156035,-1.411630,-7.876683,0.025379,0.779592,1.972115,0.780796,3.619752,0.638860,2.142732,1.671929,21.734035,0.428612,586.975403,0.411826,1223.150635,0.141036,-74.537666,-1.122214,1629.441284,0.196315,891.392700,0.249904,-78.834595,-1.031623,2694.785156,0.131210,914.082458,0.370789,-83.775284,-0.926482,-11.887443,-0.654689,22.106031,0.313402,0.008785,2.462102,-0.014122,-0.785379,0.727750,0.818078,32.488476,0.386307,0.727053,20.633434,12.990866,1.344672,-1.275958,-9.915275,-8.821403,19.118179,-0.017182,0.004592,0.498420,5.161291,4.000000,0.155000,0.140089,0.071667,0.030231,-17.488729
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a04Ta.wav,sad,4,21.204023,0.061655,20.250153,20.637585,22.449251,2.199099,24.068153,15.429082,50.800190,85.172195,0.836162,0.674943,0.240153,0.725221,1.298585,1.058432,16.079546,9.370785,12.626418,6.445785,0.541299,0.706986,22.427063,0.729645,9.600903,0.957659,12.170701,1.290279,0.634140,18.000696,0.027133,0.708959,1.183966,0.888603,4.111827,0.316745,5.213516,0.306152,31.145140,0.231945,546.628296,0.370171,1325.088867,0.169898,-125.759697,-0.676021,1562.978394,0.181700,1048.414429,0.204854,-129.944931,-0.614505,2673.742432,0.104953,930.292725,0.264332,-134.016113,-0.559252,-18.062342,-0.385985,31.300701,0.206246,-0.021837,-0.758566,-0.015682,-0.921735,0.657399,0.477576,35.260300,0.179705,13.522738,0.607421,11.242586,1.296906,1.737846,7.457476,-10.002954,21.538858,-0.020895,-0.000230,0.498275,5.853659,4.000000,0.091250,0.038548,0.122222,0.082297,-18.250458
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a04Wc.wav,angry,5,37.611946,0.096628,36.547344,38.697136,40.169674,3.622330,79.980507,65.489105,6.938423,31.352057,1.028211,0.931130,0.267812,0.694297,1.942520,1.674708,22.138941,16.848505,21.972015,13.867381,0.640636,1.183571,10.790613,1.723539,-5.201897,-3.568758,0.822404,20.763779,-10.405515,-1.743732,0.024430,1.131536,1.307879,0.732014,6.922489,0.569470,5.978854,1.973756,14.592320,0.658587,756.524353,0.307419,1196.502808,0.217848,-104.936790,-0.869405,1768.458252,0.141383,986.612061,0.290629,-88.124657,-1.010754,2828.334717,0.092452,966.047058,0.281667,-92.528687,-0.917253,-4.299007,-1.949510,18.306959,0.436933,0.056974,0.402010,-0.001272,-10.457660,0.941195,0.906795,16.122688,0.778549,-12.476599,-1.447478,-4.149305,-4.051695,-17.682606,-1.068879,-1.800261,10.286877,0.020433,0.007944,0.259798,4.926108,4.040404,0.135000,0.061441,0.090000,0.042720,-17.624083
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a05Aa.wav,fear,6,37.420864,0.073196,35.041664,37.189152,39.627834,4.586170,130.324844,108.448723,24.778751,21.970465,1.002878,0.651758,0.444990,0.888525,1.613876,1.168886,17.787149,8.805979,20.260437,9.898740,0.594091,0.866410,9.363350,1.957603,5.595794,1.865969,9.637754,1.698689,-6.417345,-2.490026,0.048535,2.067428,1.386032,0.783230,7.970336,0.405283,10.839639,0.979623,17.607836,0.476126,688.765991,0.366783,1196.253906,0.190822,-115.919403,-0.722170,1780.407104,0.170017,927.266785,0.427224,-103.520882,-0.781547,2756.415039,0.109282,943.176208,0.291591,-104.432922,-0.766714,-11.043019,-0.754606,19.578501,0.464521,0.049223,0.586237,-0.012103,-1.261293,0.761218,0.776464,15.454051,0.796609,5.755701,1.729232,7.154836,2.682353,-11.791241,-1.557344,-3.654221,13.208773,0.005924,0.009120,0.417092,6.188925,4.966887,0.100000,0.073212,0.085000,0.044681,-18.996473
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a05Fc.wav,happy,3,34.201149,0.100461,31.143608,34.029400,37.700321,6.556713,120.811241,98.915871,62.453316,66.683273,0.885333,0.811344,0.236700,0.693737,1.448991,1.212291,20.506222,13.331820,20.619820,9.581819,0.585630,1.034755,12.719978,1.537028,7.534250,1.649346,13.072718,1.293414,-0.783177,-19.714567,0.028846,0.954674,1.483131,0.902702,8.251591,0.389976,9.539591,0.951100,21.137611,0.444486,695.001831,0.366781,1307.349365,0.189212,-117.977150,-0.732372,1791.450928,0.183265,965.111938,0.275032,-117.627396,-0.680403,2817.526367,0.121494,994.466614,0.304815,-117.812744,-0.676480,-16.017370,-0.641896,25.216412,0.454476,0.021658,1.304923,-0.012892,-1.398612,0.716936,0.830119,23.324850,0.551615,11.885546,0.999872,13.737964,1.362617,-4.067970,-4.172684,-5.282538,14.966058,-0.008178,0.007459,0.487262,5.660378,3.833866,0.116667,0.097411,0.122500,0.114755,-18.550135
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a05Nd.wav,neutral,1,26.114119,0.071160,24.335829,26.156525,28.177109,3.841280,81.211685,67.075684,15.796529,5.006435,0.856136,0.775536,0.235380,0.764778,1.319978,1.084597,19.473183,10.521119,21.384010,12.525419,0.594263,0.870125,18.415314,1.143976,10.504582,1.225103,17.190649,0.915437,0.816995,14.973866,0.025993,0.891802,1.619382,0.733484,5.395564,0.421101,2.990886,1.783853,27.445196,0.366953,595.660828,0.420587,1287.965942,0.167479,-111.189758,-0.812795,1693.321899,0.178070,947.569031,0.251894,-116.457764,-0.715054,2754.703369,0.113115,943.693298,0.353330,-118.361420,-0.687252,-17.686226,-0.518967,26.388464,0.394762,0.007365,3.627670,-0.018066,-0.831926,0.780720,0.626957,30.818237,0.425351,13.192268,0.965247,22.571119,0.733107,1.610860,8.031210,-7.792926,17.278484,-0.011412,0.007185,0.451907,5.714286,3.225806,0.138000,0.131134,0.137273,0.112257,-17.499756
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a05Tc.wav,sad,4,22.941906,0.070716,21.417208,22.666445,24.715204,3.297997,116.255775,145.854599,16.037714,7.977567,0.808195,0.698322,0.208846,0.772324,1.205976,0.997130,15.233975,7.760736,16.648260,7.804458,0.575958,0.786675,16.200451,1.173501,12.661211,0.880596,19.725227,0.708796,0.402011,29.086603,0.028314,0.838423,1.299832,0.745026,4.650702,0.346554,1.182244,2.439467,29.253563,0.202835,603.000549,0.420646,1310.499023,0.151716,-131.943726,-0.641925,1693.508911,0.207276,1100.764160,0.348385,-138.410675,-0.552218,2709.200195,0.121007,937.276123,0.301068,-139.258514,-0.540612,-21.814301,-0.279999,30.040415,0.228347,-0.021895,-1.009889,-0.019818,-0.920732,0.735922,0.639758,32.364170,0.251969,19.606932,0.445148,25.356911,0.596673,-0.766751,-16.607292,-8.833250,18.244415,-0.024020,0.003565,0.505923,5.459770,3.206997,0.105455,0.093358,0.184545,0.143106,-18.160219
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a05Wa.wav,angry,5,33.915512,0.151685,30.595064,33.060909,35.735737,5.140673,256.096283,312.899353,158.985733,179.294739,0.859552,0.789072,0.260820,0.680890,1.412021,1.151201,18.468126,10.527487,19.298080,10.844639,0.509349,1.089154,9.306825,2.093158,1.216252,12.210965,11.727398,1.496930,-4.806504,-3.381425,0.028238,0.866932,1.725197,0.729025,4.739092,1.015087,12.782445,0.810545,17.106361,0.547363,708.972290,0.359792,1244.476929,0.233062,-120.540062,-0.724826,1816.995850,0.161510,854.680054,0.347122,-110.268913,-0.771066,2793.418213,0.094092,932.695312,0.279894,-109.270248,-0.781775,-8.631104,-1.097934,16.208607,0.591944,0.042058,0.801503,-0.009029,-2.353195,0.668896,0.969713,15.589932,0.952969,3.485076,4.840269,15.479275,1.323851,-9.298674,-2.004147,-1.629283,12.682059,0.008727,0.013083,0.375986,5.539359,5.029586,0.087059,0.056544,0.095625,0.050864,-20.354790
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a05Wb.wav,angry,5,38.661037,0.058065,36.650314,38.943272,40.488846,3.838531,70.387581,52.040165,83.543274,64.332100,1.026362,0.882129,0.241121,0.759928,1.703657,1.462536,21.604687,12.999879,27.339598,13.257475,0.720152,1.197463,9.619718,1.900986,-5.334580,-3.119204,2.706801,6.350553,-11.518545,-1.540911,0.045366,0.985403,1.439474,0.830120,6.042314,0.646905,6.856815,1.828021,13.536484,0.733892,827.286377,0.292773,1202.632812,0.241170,-97.243477,-0.917885,1858.345703,0.145489,973.903015,0.323287,-84.634895,-1.018633,2864.280029,0.097549,975.594177,0.327922,-86.379051,-0.985607,-6.414097,-1.458236,16.836899,0.526864,0.055128,0.542226,-0.007054,-2.847373,0.970610,0.995721,13.244781,0.946190,-8.866114,-2.024613,0.333175,58.774776,-18.948809,-0.958323,-0.938165,13.421904,0.014509,0.015705,0.369985,5.423729,4.137931,0.137500,0.092477,0.076923,0.045974,-18.254686
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a07Fa.wav,happy,3,36.018337,0.144275,33.141514,36.295242,39.792633,6.651119,148.146851,141.447693,497.287537,945.408325,1.093701,0.746211,0.300782,0.901229,1.836276,1.535494,16.390436,7.996724,17.712065,12.607357,0.634604,0.855106,11.200115,1.625347,9.059166,1.412857,10.702909,1.526425,-1.193192,-10.588477,0.029266,1.287529,0.872209,0.867198,8.281894,0.395085,9.886779,0.995627,16.635048,0.657283,696.600525,0.348927,1299.570190,0.242484,-90.693649,-0.920810,1744.104980,0.168966,973.596436,0.245394,-84.419418,-0.914136,2761.920410,0.099106,929.288818,0.340649,-84.884979,-0.900677,-12.929441,-0.839682,22.157553,0.496835,0.026350,1.165449,-0.007130,-1.843781,0.751673,0.695181,17.785954,0.769033,9.045273,1.490614,12.406492,1.435212,-5.428805,-2.246955,-4.404402,14.338825,-0.014003,0.012828,0.461098,3.773585,3.864734,0.161250,0.089783,0.067778,0.021488,-17.112333
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a07Fb.wav,happy,3,38.207825,0.100255,35.197220,38.475342,41.265106,6.067886,64.435143,22.498194,2.884473,15.908401,1.130456,0.650742,0.451542,0.990659,1.781925,1.330384,15.706506,9.847402,18.296171,11.024600,0.535165,0.840392,9.990345,1.737500,6.003121,2.227883,8.213541,1.971237,-4.535705,-3.022923,0.023896,1.133713,0.909656,0.939947,9.605303,0.338715,9.037313,1.026437,14.076735,0.741896,760.126526,0.391449,1234.869385,0.209782,-79.105347,-1.015924,1819.208008,0.165160,941.343628,0.322871,-71.304749,-1.018009,2847.415527,0.112846,924.581421,0.302436,-71.461975,-1.014126,-12.613578,-0.684666,20.398598,0.486636,0.040627,0.671205,-0.007267,-1.987180,0.580828,0.732138,14.761931,0.910916,5.254683,2.262369,8.130334,2.157363,-8.453554,-1.430564,-3.198986,13.029229,0.004126,0.009549,0.460969,4.115227,2.953587,0.240000,0.096065,0.078571,0.027479,-17.861013
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a07La.wav,boredom,9,25.834578,0.361860,19.723389,23.735056,30.185843,10.462454,1391.625122,1720.433960,121.761871,44.118244,0.989566,0.591427,0.410873,0.919566,1.516560,1.105687,17.709042,9.596816,17.299677,12.781964,0.593903,0.657377,20.679790,1.130380,11.631536,0.923806,21.540192,0.644884,1.073437,11.378504,0.018984,0.876995,1.054179,1.104257,5.140167,0.655732,1.909143,3.836334,25.803381,0.560079,531.324402,0.351244,1215.417969,0.235200,-88.442795,-1.012817,1584.653320,0.154658,961.937256,0.335128,-93.771225,-0.852243,2661.841553,0.091557,934.857422,0.320107,-97.055573,-0.796700,-16.248421,-0.689679,25.808020,0.468526,-0.010212,-2.207330,-0.012568,-1.412879,0.628098,0.644282,30.612936,0.617888,10.446250,1.022571,23.850269,0.662104,2.214720,5.520469,-8.864400,17.228453,-0.026825,0.004747,0.585596,5.020921,4.273504,0.131000,0.104828,0.081000,0.045924,-16.384827
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a07Nc.wav,neutral,1,26.774700,0.238121,22.253096,26.266022,28.835238,6.582142,97.545250,116.905983,161.992493,67.074219,1.077352,0.688960,0.375879,0.945126,1.630464,1.254585,19.010714,8.902591,20.278877,15.704249,0.719873,0.660684,23.941950,0.888471,11.482804,1.165196,16.304548,0.837307,3.570455,2.588099,0.057165,2.146762,1.370337,0.673057,5.040710,0.599563,4.147459,1.580240,27.666178,0.509600,601.178467,0.370165,1307.353027,0.211194,-85.136497,-1.004131,1685.048584,0.185121,1017.900940,0.302702,-89.530220,-0.875415,2780.614990,0.121620,1070.897461,0.385634,-92.181221,-0.824915,-16.320255,-0.589273,26.531790,0.388133,0.006685,2.941578,-0.016877,-0.832392,0.865905,0.506200,32.360775,0.506674,10.052601,1.533916,17.797794,0.860395,2.226400,4.365044,-10.974221,20.016071,-0.019694,0.005751,0.545820,5.649718,4.651163,0.125000,0.103320,0.067500,0.037997,-15.254568
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03a07Wc.wav,angry,5,37.682407,0.142358,35.708607,38.260361,41.248322,5.539715,14.300292,17.904745,25.239008,11.742554,1.131488,0.784719,0.373743,0.917676,1.682677,1.308934,23.142847,13.177147,14.793940,8.194742,0.611000,0.933600,8.686465,2.018167,-3.772553,-4.139065,6.672712,2.240184,-12.418598,-1.468426,0.036659,1.946277,1.329892,0.820075,6.284653,0.698363,7.716575,1.543945,10.997540,1.072690,862.672852,0.300932,1121.517700,0.191200,-83.098015,-1.031762,1877.575806,0.134352,836.467834,0.252543,-77.578751,-1.047255,2856.919189,0.093272,935.151733,0.301475,-77.244553,-1.052865,-5.294208,-1.147968,13.946487,0.529903,0.060715,0.365489,-0.003277,-4.407429,0.756972,0.819483,12.901465,1.029057,-8.257578,-1.804892,6.199429,2.729779,-19.052485,-0.836237,-2.158028,11.598674,0.021555,0.012903,0.381925,4.830918,3.980099,0.157500,0.080739,0.073750,0.037728,-18.572807
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03b01Fa.wav,happy,3,35.230785,0.101639,32.665047,35.188545,37.007370,4.342323,89.266205,46.955479,19.821739,16.026350,1.140098,0.678922,0.333864,1.113652,1.720533,1.386669,19.816696,10.393047,19.509035,9.515195,0.796653,0.854752,12.687298,1.470733,6.691991,1.469793,17.543186,0.972471,-0.644537,-20.195063,0.020171,0.821704,1.559434,0.808545,8.495061,0.340503,13.173403,0.663991,17.528761,0.515158,610.569519,0.409142,1251.573730,0.178377,-108.528046,-0.773350,1704.175293,0.153464,885.921570,0.332046,-99.875587,-0.770274,2711.291504,0.106251,917.585571,0.207937,-99.612549,-0.773677,-12.878157,-0.644885,20.619347,0.482965,0.026422,1.230017,-0.009786,-1.412718,0.925543,0.740452,19.629532,0.603934,6.203629,1.505899,21.329304,0.832420,-0.855097,-14.998741,-6.609994,15.029517,-0.004691,-0.000270,0.678024,5.531915,5.217391,0.102500,0.079281,0.067500,0.046391,-15.522479
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03b01Lb.wav,boredom,9,25.291759,0.245784,21.448700,25.594849,27.669441,6.220741,1314.756714,1660.605591,698.827026,689.035156,0.857678,0.695756,0.263841,0.737590,1.355848,1.092008,16.644720,9.656512,14.409305,6.496773,0.478993,0.772312,18.882935,1.051345,7.447192,1.293064,22.958866,0.727417,1.728915,7.560615,0.022302,0.885186,1.188095,0.890054,4.598650,0.654859,2.449639,2.512119,23.898033,0.414599,505.126770,0.430732,1204.213013,0.233423,-110.762253,-0.808668,1569.839844,0.174550,912.527954,0.361623,-114.577385,-0.722510,2600.811035,0.110482,902.105896,0.220349,-116.464302,-0.694971,-14.161905,-0.652466,22.178329,0.400716,0.011178,1.900399,-0.019551,-0.694365,0.633118,0.656564,28.764578,0.496175,6.484734,1.367689,28.224960,0.630807,3.335772,4.124323,-7.029569,15.491293,-0.010212,-0.001509,0.356711,4.895105,4.626335,0.093077,0.062436,0.101538,0.052308,-18.499102
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03b01Nb.wav,neutral,1,24.367083,0.117545,22.076313,23.066544,27.423176,5.346863,120.272087,145.642654,29.934956,11.964575,0.853971,0.695313,0.265277,0.814800,1.329558,1.064281,17.832567,9.853638,17.193827,7.053893,0.586850,0.830570,20.846239,1.091763,5.924583,2.125617,23.898529,0.615488,5.633070,2.304233,0.025037,0.767763,1.565852,0.697258,3.954063,0.790942,2.387630,2.744469,26.930672,0.367970,571.500183,0.415214,1278.116821,0.168413,-98.837486,-0.913126,1652.924683,0.164010,889.347290,0.283946,-104.749321,-0.798913,2747.394531,0.132109,954.772888,0.317141,-107.857552,-0.750280,-16.543852,-0.473219,24.635174,0.302611,0.006513,3.381825,-0.015640,-0.928621,0.772896,0.627953,34.989994,0.320619,4.176107,2.839572,29.235205,0.511826,5.362782,2.593644,-7.042576,16.796057,-0.021638,0.008787,0.421338,6.329114,3.879310,0.127778,0.107989,0.098000,0.043772,-18.200041
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03b01Td.wav,sad,4,25.082991,0.159615,23.495743,25.402626,28.881830,5.386087,345.298828,364.010010,153.753418,132.198746,0.675127,0.858331,0.088409,0.583605,1.108920,1.020511,14.104626,8.312886,12.658451,7.385273,0.493112,0.866493,15.811578,1.213572,10.887721,0.955907,17.648817,0.758111,3.905753,2.667215,0.081041,1.425877,1.727212,0.833409,4.748400,0.666210,3.318596,1.657330,31.057114,0.290496,561.419678,0.366615,1322.634033,0.190447,-158.056412,-0.466327,1647.604614,0.152698,1007.568176,0.220388,-160.782761,-0.420435,2702.036865,0.110779,1114.711182,0.299553,-162.069260,-0.403745,-19.071163,-0.396878,28.207100,0.314630,-0.003941,-5.698272,-0.019737,-0.755584,0.724656,0.509214,32.066002,0.364176,14.403316,0.565481,23.515770,0.612745,4.756309,2.573356,-13.292235,23.291885,-0.028429,0.002653,0.433085,4.733728,3.003003,0.067000,0.061327,0.222727,0.212393,-20.436922
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03b01Wa.wav,angry,5,34.074028,0.119916,32.698689,34.693241,36.562653,3.863964,46.294132,38.117554,35.812790,31.511555,0.987543,0.700703,0.329320,0.884348,1.557856,1.228537,22.587332,15.949583,21.811110,10.974442,0.566926,0.835258,12.668466,1.685049,-1.089944,-11.599569,16.479563,0.981362,-1.678577,-7.743791,0.022198,0.884854,1.440765,0.833286,6.049610,0.416216,9.679660,0.895905,18.117577,0.415019,705.094482,0.383887,1226.874146,0.201652,-110.858925,-0.807371,1764.742310,0.146891,886.598816,0.287589,-96.377136,-0.875580,2772.811523,0.107499,927.698364,0.232634,-96.691574,-0.869567,-8.175057,-0.863724,16.525778,0.510993,0.034470,0.912238,-0.006800,-1.726350,0.726343,0.706472,20.835737,0.659219,-4.519855,-2.677442,20.315311,0.872521,-4.477565,-3.191114,-2.153774,11.689609,0.005389,0.012049,0.398916,5.555556,4.739336,0.109000,0.080056,0.097500,0.056734,-19.752228
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03b01Wc.wav,angry,5,33.464134,0.130380,30.154808,33.734959,36.662334,6.507526,84.390648,61.772675,16.332632,22.497620,0.847688,0.736107,0.271391,0.758558,1.394871,1.123480,19.492765,12.138759,17.020514,7.942458,0.501261,0.991326,11.254870,1.901305,3.462917,3.632674,15.409349,1.077470,0.993106,13.258301,0.025645,0.999622,1.515602,0.810873,6.789062,0.457048,10.720647,0.874257,16.456930,0.475705,695.378052,0.370855,1273.562622,0.226543,-100.699219,-0.880383,1780.452026,0.138687,917.433655,0.336105,-95.761009,-0.869993,2768.037598,0.084400,1012.724854,0.270643,-95.071846,-0.883067,-9.817548,-0.866394,17.966724,0.550347,0.026218,1.448913,-0.006700,-2.409626,0.578368,0.928339,19.158510,0.699547,0.347873,36.076397,18.919508,0.952567,-2.977416,-4.826486,-5.336243,14.945660,-0.011259,0.013643,0.421465,5.498282,4.195804,0.127500,0.084076,0.089167,0.056193,-20.187346
emodb,S:\Documents\.Code\GitHub\University\Sentiment_PressConference\data_training\raw_data\EmoDB\wav\03b02Aa.wav,fear,6,34.764381,0.068328,32.907822,34.662292,37.137783,4.229961,155.292770,250.021088,50.087765,22.516521,1.169154,0.590258,0.617873,1.100298,1.711193,1.093320,18.354221,9.485808,22.173819,14.876627,0.705139,0.610293,12.319055,1.284643,7.888444,1.839059,7.345610,2.131297,-1.695545,-8.035965,0.053423,1.819352,1.509557,0.638744,7.200530,0.437699,8.754364,0.991209,21.174484,0.439437,665.900330,0.406734,1295.039917,0.196235,-115.223717,-0.737646,1737.382080,0.192931,1057.027710,0.369994,-111.031082,-0.729775,2749.968018,0.112218,1028.874756,0.331313,-113.043831,-0.697433,-11.035778,-0.884334,21.891905,0.455615,0.022146,1.402049,-0.009634,-1.869049,0.856372,0.477151,18.918144,0.685588,10.262163,1.501395,8.532654,2.094918,-3.565685,-4.037404,-6.066603,16.401150,-0.011453,0.001742,0.572125,6.188925,4.635762,0.100000,0.062906,0.094286,0.072281,-17.630007
